,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
5339,2022-03-09 00:00:00.000,2022-03-09 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5352,2022-03-10 00:00:00.000,2022-03-10 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5353,2022-03-10 00:00:00.000,2022-03-10 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5354,2022-03-10 00:00:00.000,2022-03-10 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5355,2022-03-10 00:00:00.000,2022-03-10 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5356,2022-03-10 00:00:00.000,2022-03-10 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5357,2022-03-10 00:00:00.000,2022-03-10 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5370,2022-03-11 00:00:00.000,2022-03-11 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5371,2022-03-11 00:00:00.000,2022-03-11 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5372,2022-03-11 00:00:00.000,2022-03-11 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5373,2022-03-11 00:00:00.000,2022-03-11 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5374,2022-03-11 00:00:00.000,2022-03-11 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5375,2022-03-11 00:00:00.000,2022-03-11 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5388,2022-03-12 00:00:00.000,2022-03-12 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5389,2022-03-12 00:00:00.000,2022-03-12 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5390,2022-03-12 00:00:00.000,2022-03-12 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5391,2022-03-12 00:00:00.000,2022-03-12 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5392,2022-03-12 00:00:00.000,2022-03-12 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5393,2022-03-12 00:00:00.000,2022-03-12 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5406,2022-03-13 00:00:00.000,2022-03-13 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5407,2022-03-13 00:00:00.000,2022-03-13 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5408,2022-03-13 00:00:00.000,2022-03-13 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5409,2022-03-13 00:00:00.000,2022-03-13 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5410,2022-03-13 00:00:00.000,2022-03-13 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5411,2022-03-13 00:00:00.000,2022-03-13 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5424,2022-03-14 00:00:00.000,2022-03-14 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5425,2022-03-14 00:00:00.000,2022-03-14 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5426,2022-03-14 00:00:00.000,2022-03-14 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5427,2022-03-14 00:00:00.000,2022-03-14 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5428,2022-03-14 00:00:00.000,2022-03-14 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5429,2022-03-14 00:00:00.000,2022-03-14 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5442,2022-03-15 00:00:00.000,2022-03-15 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5443,2022-03-15 00:00:00.000,2022-03-15 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5444,2022-03-15 00:00:00.000,2022-03-15 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5445,2022-03-15 00:00:00.000,2022-03-15 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5446,2022-03-15 00:00:00.000,2022-03-15 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5447,2022-03-15 00:00:00.000,2022-03-15 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5460,2022-03-16 00:00:00.000,2022-03-16 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5461,2022-03-16 00:00:00.000,2022-03-16 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5462,2022-03-16 00:00:00.000,2022-03-16 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5463,2022-03-16 00:00:00.000,2022-03-16 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5464,2022-03-16 00:00:00.000,2022-03-16 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5465,2022-03-16 00:00:00.000,2022-03-16 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5478,2022-03-17 00:00:00.000,2022-03-17 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5479,2022-03-17 00:00:00.000,2022-03-17 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5480,2022-03-17 00:00:00.000,2022-03-17 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5481,2022-03-17 00:00:00.000,2022-03-17 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5482,2022-03-17 00:00:00.000,2022-03-17 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5483,2022-03-17 00:00:00.000,2022-03-17 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5496,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5497,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5498,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5499,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5500,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5501,2022-03-18 00:00:00.000,2022-03-18 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5514,2022-03-19 00:00:00.000,2022-03-19 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5515,2022-03-19 00:00:00.000,2022-03-19 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5516,2022-03-19 00:00:00.000,2022-03-19 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5517,2022-03-19 00:00:00.000,2022-03-19 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5518,2022-03-19 00:00:00.000,2022-03-19 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5519,2022-03-19 00:00:00.000,2022-03-19 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5532,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5533,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5534,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5535,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5536,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5537,2022-03-20 00:00:00.000,2022-03-20 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5550,2022-03-21 00:00:00.000,2022-03-21 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5551,2022-03-21 00:00:00.000,2022-03-21 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5552,2022-03-21 00:00:00.000,2022-03-21 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5553,2022-03-21 00:00:00.000,2022-03-21 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5554,2022-03-21 00:00:00.000,2022-03-21 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5555,2022-03-21 00:00:00.000,2022-03-21 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5568,2022-03-22 00:00:00.000,2022-03-22 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5569,2022-03-22 00:00:00.000,2022-03-22 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5570,2022-03-22 00:00:00.000,2022-03-22 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5571,2022-03-22 00:00:00.000,2022-03-22 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5572,2022-03-22 00:00:00.000,2022-03-22 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5573,2022-03-22 00:00:00.000,2022-03-22 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5586,2022-03-23 00:00:00.000,2022-03-23 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5587,2022-03-23 00:00:00.000,2022-03-23 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5588,2022-03-23 00:00:00.000,2022-03-23 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5589,2022-03-23 00:00:00.000,2022-03-23 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5590,2022-03-23 00:00:00.000,2022-03-23 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5591,2022-03-23 00:00:00.000,2022-03-23 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5604,2022-03-24 00:00:00.000,2022-03-24 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5605,2022-03-24 00:00:00.000,2022-03-24 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5606,2022-03-24 00:00:00.000,2022-03-24 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5607,2022-03-24 00:00:00.000,2022-03-24 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5608,2022-03-24 00:00:00.000,2022-03-24 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5609,2022-03-24 00:00:00.000,2022-03-24 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5622,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5623,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5624,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5625,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5626,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5627,2022-03-25 00:00:00.000,2022-03-25 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5640,2022-03-26 00:00:00.000,2022-03-26 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5641,2022-03-26 00:00:00.000,2022-03-26 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5642,2022-03-26 00:00:00.000,2022-03-26 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5643,2022-03-26 00:00:00.000,2022-03-26 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5644,2022-03-26 00:00:00.000,2022-03-26 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5645,2022-03-26 00:00:00.000,2022-03-26 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5658,2022-03-27 00:00:00.000,2022-03-27 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5659,2022-03-27 00:00:00.000,2022-03-27 00:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5660,2022-03-27 00:00:00.000,2022-03-27 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5661,2022-03-27 00:00:00.000,2022-03-27 00:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5662,2022-03-27 00:00:00.000,2022-03-27 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5663,2022-03-27 00:00:00.000,2022-03-27 00:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5676,2022-03-28 00:00:00.000,2022-03-28 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5677,2022-03-28 00:00:00.000,2022-03-28 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5678,2022-03-28 00:00:00.000,2022-03-28 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5679,2022-03-28 00:00:00.000,2022-03-28 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5680,2022-03-28 00:00:00.000,2022-03-28 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5681,2022-03-28 00:00:00.000,2022-03-28 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5694,2022-03-29 00:00:00.000,2022-03-29 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5695,2022-03-29 00:00:00.000,2022-03-29 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5696,2022-03-29 00:00:00.000,2022-03-29 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5697,2022-03-29 00:00:00.000,2022-03-29 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5698,2022-03-29 00:00:00.000,2022-03-29 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5699,2022-03-29 00:00:00.000,2022-03-29 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5712,2022-03-30 00:00:00.000,2022-03-30 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5713,2022-03-30 00:00:00.000,2022-03-30 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5714,2022-03-30 00:00:00.000,2022-03-30 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5715,2022-03-30 00:00:00.000,2022-03-30 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5716,2022-03-30 00:00:00.000,2022-03-30 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5717,2022-03-30 00:00:00.000,2022-03-30 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5730,2022-03-31 00:00:00.000,2022-03-31 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5731,2022-03-31 00:00:00.000,2022-03-31 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5732,2022-03-31 00:00:00.000,2022-03-31 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5733,2022-03-31 00:00:00.000,2022-03-31 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5734,2022-03-31 00:00:00.000,2022-03-31 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5735,2022-03-31 00:00:00.000,2022-03-31 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5748,2022-04-01 00:00:00.000,2022-04-01 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5749,2022-04-01 00:00:00.000,2022-04-01 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5750,2022-04-01 00:00:00.000,2022-04-01 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5751,2022-04-01 00:00:00.000,2022-04-01 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5752,2022-04-01 00:00:00.000,2022-04-01 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5753,2022-04-01 00:00:00.000,2022-04-01 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5766,2022-04-02 00:00:00.000,2022-04-02 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5767,2022-04-02 00:00:00.000,2022-04-02 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5768,2022-04-02 00:00:00.000,2022-04-02 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5769,2022-04-02 00:00:00.000,2022-04-02 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5770,2022-04-02 00:00:00.000,2022-04-02 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5771,2022-04-02 00:00:00.000,2022-04-02 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5784,2022-04-03 00:00:00.000,2022-04-03 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5785,2022-04-03 00:00:00.000,2022-04-03 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5786,2022-04-03 00:00:00.000,2022-04-03 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5787,2022-04-03 00:00:00.000,2022-04-03 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5788,2022-04-03 00:00:00.000,2022-04-03 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5789,2022-04-03 00:00:00.000,2022-04-03 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5802,2022-04-04 00:00:00.000,2022-04-04 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5803,2022-04-04 00:00:00.000,2022-04-04 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5804,2022-04-04 00:00:00.000,2022-04-04 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5805,2022-04-04 00:00:00.000,2022-04-04 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5806,2022-04-04 00:00:00.000,2022-04-04 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5807,2022-04-04 00:00:00.000,2022-04-04 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5820,2022-04-05 00:00:00.000,2022-04-05 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5821,2022-04-05 00:00:00.000,2022-04-05 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5822,2022-04-05 00:00:00.000,2022-04-05 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5823,2022-04-05 00:00:00.000,2022-04-05 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5824,2022-04-05 00:00:00.000,2022-04-05 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5825,2022-04-05 00:00:00.000,2022-04-05 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5838,2022-04-06 00:00:00.000,2022-04-06 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5839,2022-04-06 00:00:00.000,2022-04-06 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5840,2022-04-06 00:00:00.000,2022-04-06 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5841,2022-04-06 00:00:00.000,2022-04-06 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5842,2022-04-06 00:00:00.000,2022-04-06 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5843,2022-04-06 00:00:00.000,2022-04-06 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5856,2022-04-07 00:00:00.000,2022-04-07 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5857,2022-04-07 00:00:00.000,2022-04-07 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5858,2022-04-07 00:00:00.000,2022-04-07 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5859,2022-04-07 00:00:00.000,2022-04-07 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5860,2022-04-07 00:00:00.000,2022-04-07 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5861,2022-04-07 00:00:00.000,2022-04-07 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5874,2022-04-08 00:00:00.000,2022-04-08 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5875,2022-04-08 00:00:00.000,2022-04-08 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5876,2022-04-08 00:00:00.000,2022-04-08 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5877,2022-04-08 00:00:00.000,2022-04-08 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5878,2022-04-08 00:00:00.000,2022-04-08 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5879,2022-04-08 00:00:00.000,2022-04-08 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5892,2022-04-09 00:00:00.000,2022-04-09 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5893,2022-04-09 00:00:00.000,2022-04-09 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5894,2022-04-09 00:00:00.000,2022-04-09 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5895,2022-04-09 00:00:00.000,2022-04-09 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5896,2022-04-09 00:00:00.000,2022-04-09 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5897,2022-04-09 00:00:00.000,2022-04-09 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5910,2022-04-10 00:00:00.000,2022-04-10 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5911,2022-04-10 00:00:00.000,2022-04-10 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5912,2022-04-10 00:00:00.000,2022-04-10 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5913,2022-04-10 00:00:00.000,2022-04-10 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5914,2022-04-10 00:00:00.000,2022-04-10 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5915,2022-04-10 00:00:00.000,2022-04-10 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5928,2022-04-11 00:00:00.000,2022-04-11 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5929,2022-04-11 00:00:00.000,2022-04-11 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5930,2022-04-11 00:00:00.000,2022-04-11 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5931,2022-04-11 00:00:00.000,2022-04-11 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5932,2022-04-11 00:00:00.000,2022-04-11 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5933,2022-04-11 00:00:00.000,2022-04-11 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5946,2022-04-12 00:00:00.000,2022-04-12 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5947,2022-04-12 00:00:00.000,2022-04-12 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5948,2022-04-12 00:00:00.000,2022-04-12 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
5949,2022-04-12 00:00:00.000,2022-04-12 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,0
5950,2022-04-12 00:00:00.000,2022-04-12 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,0
5951,2022-04-12 00:00:00.000,2022-04-12 01:00:00.000,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,0
5964,2022-04-13 00:00:00.000,2022-04-13 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,in,0
5965,2022-04-13 00:00:00.000,2022-04-13 01:00:00.000,22995,S2_StGeorgesUpperSt_dlr001,S2,out,0
5966,2022-04-13 00:00:00.000,2022-04-13 01:00:00.000,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,0
