,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
52,05/25/2021,05/25/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,802
53,05/25/2021,05/25/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,727
54,05/26/2021,05/26/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,155
55,05/26/2021,05/26/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,65
56,05/26/2021,05/26/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2035
57,05/26/2021,05/26/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1367
58,05/26/2021,05/26/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,957
59,05/26/2021,05/26/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,844
60,05/27/2021,05/27/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,130
61,05/27/2021,05/27/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,54
62,05/27/2021,05/27/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2310
63,05/27/2021,05/27/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1253
64,05/27/2021,05/27/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,820
65,05/27/2021,05/27/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,825
66,05/28/2021,05/28/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,125
67,05/28/2021,05/28/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,46
68,05/28/2021,05/28/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1498
69,05/28/2021,05/28/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1333
70,05/28/2021,05/28/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,860
71,05/28/2021,05/28/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,833
72,05/29/2021,05/29/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,228
73,05/29/2021,05/29/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,72
74,05/29/2021,05/29/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2091
75,05/29/2021,05/29/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1552
76,05/29/2021,05/29/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1238
77,05/29/2021,05/29/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1094
78,05/30/2021,05/30/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,342
79,05/30/2021,05/30/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,85
80,05/30/2021,05/30/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2638
81,05/30/2021,05/30/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1520
82,05/30/2021,05/30/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1208
83,05/30/2021,05/30/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1174
84,05/31/2021,05/31/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,227
