,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
0,0.0,05/17/2021,05/17/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,344.0
1,1.0,05/17/2021,05/17/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,76.0
2,2.0,05/17/2021,05/17/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1803.0
3,3.0,05/17/2021,05/17/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1671.0
4,4.0,05/17/2021,05/17/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2666.0
5,5.0,05/17/2021,05/17/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2104.0
6,24.0,05/18/2021,05/18/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,406.0
7,25.0,05/18/2021,05/18/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,150.0
8,26.0,05/18/2021,05/18/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2355.0
9,27.0,05/18/2021,05/18/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2590.0
10,28.0,05/18/2021,05/18/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3269.0
11,29.0,05/18/2021,05/18/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2781.0
12,12.0,05/17/2021,05/17/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,149.0
13,13.0,05/17/2021,05/17/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,56.0
14,14.0,05/17/2021,05/17/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1225.0
15,15.0,05/17/2021,05/17/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1081.0
16,16.0,05/17/2021,05/17/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,821.0
17,17.0,05/17/2021,05/17/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,688.0
18,18.0,05/18/2021,05/18/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,214.0
19,19.0,05/18/2021,05/18/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,86.0
20,20.0,05/18/2021,05/18/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1813.0
21,21.0,05/18/2021,05/18/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1688.0
22,22.0,05/18/2021,05/18/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2867.0
23,23.0,05/18/2021,05/18/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2290.0
24,78.0,05/21/2021,05/21/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,302.0
25,79.0,05/21/2021,05/21/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,86.0
26,80.0,05/21/2021,05/21/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1858.0
27,81.0,05/21/2021,05/21/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2249.0
28,82.0,05/21/2021,05/21/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3038.0
29,83.0,05/21/2021,05/21/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2743.0
30,30.0,05/18/2021,05/18/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,186.0
31,31.0,05/18/2021,05/18/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,40.0
32,32.0,05/18/2021,05/18/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1407.0
33,33.0,05/18/2021,05/18/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1337.0
34,34.0,05/18/2021,05/18/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,900.0
35,35.0,05/18/2021,05/18/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,789.0
36,36.0,05/19/2021,05/19/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,274.0
37,37.0,05/19/2021,05/19/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,108.0
38,38.0,05/19/2021,05/19/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,2001.0
39,39.0,05/19/2021,05/19/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1703.0
40,40.0,05/19/2021,05/19/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2953.0
41,41.0,05/19/2021,05/19/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2244.0
42,132.0,05/24/2021,05/24/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,456.0
43,133.0,05/24/2021,05/24/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,130.0
44,134.0,05/24/2021,05/24/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2036.0
45,135.0,05/24/2021,05/24/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2371.0
46,136.0,05/24/2021,05/24/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3765.0
47,137.0,05/24/2021,05/24/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3358.0
48,48.0,05/19/2021,05/19/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,173.0
49,49.0,05/19/2021,05/19/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,60.0
50,50.0,05/19/2021,05/19/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1831.0
51,51.0,05/19/2021,05/19/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1422.0
52,52.0,05/19/2021,05/19/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,954.0
53,53.0,05/19/2021,05/19/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,939.0
54,54.0,05/20/2021,05/20/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,61.0
55,55.0,05/20/2021,05/20/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,26.0
56,56.0,05/20/2021,05/20/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1021.0
57,57.0,05/20/2021,05/20/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,970.0
58,58.0,05/20/2021,05/20/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,1470.0
59,59.0,05/20/2021,05/20/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1201.0
60,186.0,05/27/2021,05/27/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,342.0
61,187.0,05/27/2021,05/27/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,123.0
62,188.0,05/27/2021,05/27/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1839.0
63,189.0,05/27/2021,05/27/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2405.0
64,190.0,05/27/2021,05/27/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2790.0
65,191.0,05/27/2021,05/27/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2573.0
66,66.0,05/20/2021,05/20/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,82.0
67,67.0,05/20/2021,05/20/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,34.0
68,68.0,05/20/2021,05/20/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1184.0
69,69.0,05/20/2021,05/20/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,840.0
70,70.0,05/20/2021,05/20/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,521.0
71,71.0,05/20/2021,05/20/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,516.0
72,72.0,05/21/2021,05/21/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,85.0
73,73.0,05/21/2021,05/21/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,42.0
74,74.0,05/21/2021,05/21/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1395.0
75,75.0,05/21/2021,05/21/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1311.0
76,76.0,05/21/2021,05/21/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2124.0
77,77.0,05/21/2021,05/21/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1612.0
78,240.0,05/30/2021,05/30/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,595.0
79,241.0,05/30/2021,05/30/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,192.0
80,242.0,05/30/2021,05/30/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1516.0
81,243.0,05/30/2021,05/30/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2247.0
82,244.0,05/30/2021,05/30/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3952.0
83,245.0,05/30/2021,05/30/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3908.0
84,84.0,05/21/2021,05/21/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,114.0
85,85.0,05/21/2021,05/21/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,41.0
86,86.0,05/21/2021,05/21/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1204.0
87,87.0,05/21/2021,05/21/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1161.0
88,88.0,05/21/2021,05/21/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,666.0
89,89.0,05/21/2021,05/21/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,623.0
90,90.0,05/22/2021,05/22/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,346.0
91,91.0,05/22/2021,05/22/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,138.0
92,92.0,05/22/2021,05/22/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,2233.0
93,93.0,05/22/2021,05/22/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,2212.0
94,94.0,05/22/2021,05/22/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,3773.0
95,95.0,05/22/2021,05/22/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2875.0
96,294.0,06/02/2021,06/02/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,379.0
97,295.0,06/02/2021,06/02/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,123.0
98,296.0,06/02/2021,06/02/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2020.0
99,297.0,06/02/2021,06/02/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2864.0
100,298.0,06/02/2021,06/02/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3113.0
101,299.0,06/02/2021,06/02/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2846.0
102,102.0,05/22/2021,05/22/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,182.0
103,103.0,05/22/2021,05/22/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,62.0
104,104.0,05/22/2021,05/22/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2079.0
105,105.0,05/22/2021,05/22/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1698.0
106,106.0,05/22/2021,05/22/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1069.0
107,107.0,05/22/2021,05/22/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1116.0
108,108.0,05/23/2021,05/23/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,114.0
109,109.0,05/23/2021,05/23/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,35.0
110,110.0,05/23/2021,05/23/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1227.0
111,111.0,05/23/2021,05/23/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1136.0
112,112.0,05/23/2021,05/23/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,1561.0
113,113.0,05/23/2021,05/23/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1272.0
114,348.0,06/05/2021,06/05/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,475.0
115,349.0,06/05/2021,06/05/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,182.0
116,350.0,06/05/2021,06/05/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2254.0
117,351.0,06/05/2021,06/05/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3382.0
118,352.0,06/05/2021,06/05/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3797.0
119,353.0,06/05/2021,06/05/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3293.0
120,120.0,05/23/2021,05/23/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,95.0
121,121.0,05/23/2021,05/23/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,45.0
122,122.0,05/23/2021,05/23/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1409.0
123,123.0,05/23/2021,05/23/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,869.0
124,124.0,05/23/2021,05/23/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,620.0
125,125.0,05/23/2021,05/23/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,682.0
126,126.0,05/24/2021,05/24/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,165.0
127,127.0,05/24/2021,05/24/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,59.0
128,128.0,05/24/2021,05/24/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1501.0
129,129.0,05/24/2021,05/24/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1575.0
130,130.0,05/24/2021,05/24/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2200.0
131,131.0,05/24/2021,05/24/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1794.0
132,402.0,06/08/2021,06/08/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,451.0
133,403.0,06/08/2021,06/08/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,153.0
134,404.0,06/08/2021,06/08/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2163.0
135,405.0,06/08/2021,06/08/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3045.0
136,406.0,06/08/2021,06/08/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3754.0
137,407.0,06/08/2021,06/08/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3264.0
138,138.0,05/24/2021,05/24/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,146.0
139,139.0,05/24/2021,05/24/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,55.0
140,140.0,05/24/2021,05/24/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1561.0
141,141.0,05/24/2021,05/24/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1313.0
142,142.0,05/24/2021,05/24/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,960.0
143,143.0,05/24/2021,05/24/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,911.0
144,144.0,05/25/2021,05/25/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,116.0
145,145.0,05/25/2021,05/25/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,50.0
146,146.0,05/25/2021,05/25/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1445.0
147,147.0,05/25/2021,05/25/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1434.0
148,148.0,05/25/2021,05/25/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2063.0
149,149.0,05/25/2021,05/25/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1667.0
150,456.0,06/11/2021,06/11/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,549.0
151,457.0,06/11/2021,06/11/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,166.0
152,458.0,06/11/2021,06/11/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2270.0
153,459.0,06/11/2021,06/11/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3059.0
154,460.0,06/11/2021,06/11/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3859.0
155,461.0,06/11/2021,06/11/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3448.0
156,156.0,05/25/2021,05/25/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,115.0
157,157.0,05/25/2021,05/25/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,41.0
158,158.0,05/25/2021,05/25/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1286.0
159,159.0,05/25/2021,05/25/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1217.0
160,160.0,05/25/2021,05/25/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,802.0
161,161.0,05/25/2021,05/25/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,727.0
162,162.0,05/26/2021,05/26/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,122.0
163,163.0,05/26/2021,05/26/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,91.0
164,164.0,05/26/2021,05/26/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1330.0
165,165.0,05/26/2021,05/26/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1494.0
166,166.0,05/26/2021,05/26/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2190.0
167,167.0,05/26/2021,05/26/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1747.0
168,510.0,06/14/2021,06/14/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,431.0
169,511.0,06/14/2021,06/14/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,119.0
170,512.0,06/14/2021,06/14/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2005.0
171,513.0,06/14/2021,06/14/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2809.0
172,514.0,06/14/2021,06/14/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3579.0
173,515.0,06/14/2021,06/14/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2958.0
174,174.0,05/26/2021,05/26/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,155.0
175,175.0,05/26/2021,05/26/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,65.0
176,176.0,05/26/2021,05/26/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2035.0
177,177.0,05/26/2021,05/26/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1367.0
178,178.0,05/26/2021,05/26/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,957.0
179,179.0,05/26/2021,05/26/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,844.0
180,180.0,05/27/2021,05/27/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,141.0
181,181.0,05/27/2021,05/27/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,59.0
182,182.0,05/27/2021,05/27/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1533.0
183,183.0,05/27/2021,05/27/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1567.0
184,184.0,05/27/2021,05/27/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2325.0
185,185.0,05/27/2021,05/27/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1744.0
186,564.0,06/17/2021,06/17/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,528.0
187,565.0,06/17/2021,06/17/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,144.0
188,566.0,06/17/2021,06/17/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2217.0
189,567.0,06/17/2021,06/17/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2944.0
190,568.0,06/17/2021,06/17/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3694.0
191,569.0,06/17/2021,06/17/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,3206.0
192,192.0,05/27/2021,05/27/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,130.0
193,193.0,05/27/2021,05/27/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,54.0
194,194.0,05/27/2021,05/27/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,2310.0
195,195.0,05/27/2021,05/27/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1253.0
196,196.0,05/27/2021,05/27/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,820.0
197,197.0,05/27/2021,05/27/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,825.0
198,198.0,05/28/2021,05/28/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,145.0
199,199.0,05/28/2021,05/28/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,56.0
200,200.0,05/28/2021,05/28/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1550.0
201,201.0,05/28/2021,05/28/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,1527.0
202,202.0,05/28/2021,05/28/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,2431.0
203,203.0,05/28/2021,05/28/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,1808.0
204,618.0,06/20/2021,06/20/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,399.0
205,619.0,06/20/2021,06/20/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,86.0
206,620.0,06/20/2021,06/20/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1150.0
207,621.0,06/20/2021,06/20/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1597.0
208,622.0,06/20/2021,06/20/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3089.0
209,623.0,06/20/2021,06/20/2021 01:00:00,22996.0,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2661.0
210,210.0,05/28/2021,05/28/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,in,125.0
211,211.0,05/28/2021,05/28/2021 01:00:00,22998.0,S3_GeorgesStUpper_dlr001,S3,out,46.0
212,212.0,05/28/2021,05/28/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1498.0
213,213.0,05/28/2021,05/28/2021 01:00:00,22997.0,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1333.0
214,214.0,05/28/2021,05/28/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,860.0
215,215.0,05/28/2021,05/28/2021 01:00:00,22999.0,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,833.0
216,216.0,05/29/2021,05/29/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,in,300.0
217,217.0,05/29/2021,05/29/2021 01:00:00,22989.0,S1_georgeSt_dlr001,S1,out,98.0
218,218.0,05/29/2021,05/29/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,in,1543.0
219,219.0,05/29/2021,05/29/2021 01:00:00,22988.0,S1_georgeSt_pathLHS_dlr001,S1,out,2048.0
220,220.0,05/29/2021,05/29/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,in,3520.0
221,221.0,05/29/2021,05/29/2021 01:00:00,22990.0,S1_georgeSt_pathRHS_dlr001,S1,out,2409.0
222,672.0,06/23/2021,06/23/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,in,332.0
223,673.0,06/23/2021,06/23/2021 01:00:00,22995.0,S2_StGeorgesUpperSt_dlr001,S2,out,88.0
224,674.0,06/23/2021,06/23/2021 01:00:00,22994.0,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1807.0
