,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
59,2021-05-20 00:00:00.000,2021-05-20 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1201
72,2021-05-21 00:00:00.000,2021-05-21 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,85
73,2021-05-21 00:00:00.000,2021-05-21 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,42
74,2021-05-21 00:00:00.000,2021-05-21 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1395
75,2021-05-21 00:00:00.000,2021-05-21 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1311
76,2021-05-21 00:00:00.000,2021-05-21 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2124
77,2021-05-21 00:00:00.000,2021-05-21 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1612
90,2021-05-22 00:00:00.000,2021-05-22 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,346
91,2021-05-22 00:00:00.000,2021-05-22 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,138
92,2021-05-22 00:00:00.000,2021-05-22 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,2233
93,2021-05-22 00:00:00.000,2021-05-22 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,2212
94,2021-05-22 00:00:00.000,2021-05-22 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,3773
95,2021-05-22 00:00:00.000,2021-05-22 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2875
108,2021-05-23 00:00:00.000,2021-05-23 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,114
109,2021-05-23 00:00:00.000,2021-05-23 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,35
110,2021-05-23 00:00:00.000,2021-05-23 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1227
111,2021-05-23 00:00:00.000,2021-05-23 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1136
112,2021-05-23 00:00:00.000,2021-05-23 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,1561
113,2021-05-23 00:00:00.000,2021-05-23 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1272
126,2021-05-24 00:00:00.000,2021-05-24 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,165
127,2021-05-24 00:00:00.000,2021-05-24 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,59
128,2021-05-24 00:00:00.000,2021-05-24 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1501
129,2021-05-24 00:00:00.000,2021-05-24 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1575
130,2021-05-24 00:00:00.000,2021-05-24 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2200
131,2021-05-24 00:00:00.000,2021-05-24 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1794
144,2021-05-25 00:00:00.000,2021-05-25 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,116
145,2021-05-25 00:00:00.000,2021-05-25 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,50
146,2021-05-25 00:00:00.000,2021-05-25 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1445
147,2021-05-25 00:00:00.000,2021-05-25 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1434
148,2021-05-25 00:00:00.000,2021-05-25 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2063
149,2021-05-25 00:00:00.000,2021-05-25 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1667
162,2021-05-26 00:00:00.000,2021-05-26 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,122
163,2021-05-26 00:00:00.000,2021-05-26 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,91
164,2021-05-26 00:00:00.000,2021-05-26 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1330
165,2021-05-26 00:00:00.000,2021-05-26 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1494
166,2021-05-26 00:00:00.000,2021-05-26 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2190
167,2021-05-26 00:00:00.000,2021-05-26 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1747
180,2021-05-27 00:00:00.000,2021-05-27 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,141
181,2021-05-27 00:00:00.000,2021-05-27 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,59
182,2021-05-27 00:00:00.000,2021-05-27 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1533
183,2021-05-27 00:00:00.000,2021-05-27 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1567
184,2021-05-27 00:00:00.000,2021-05-27 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2325
185,2021-05-27 00:00:00.000,2021-05-27 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1744
198,2021-05-28 00:00:00.000,2021-05-28 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,145
199,2021-05-28 00:00:00.000,2021-05-28 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,56
200,2021-05-28 00:00:00.000,2021-05-28 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1550
201,2021-05-28 00:00:00.000,2021-05-28 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1527
202,2021-05-28 00:00:00.000,2021-05-28 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2431
203,2021-05-28 00:00:00.000,2021-05-28 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1808
216,2021-05-29 00:00:00.000,2021-05-29 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,300
217,2021-05-29 00:00:00.000,2021-05-29 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,98
218,2021-05-29 00:00:00.000,2021-05-29 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1543
219,2021-05-29 00:00:00.000,2021-05-29 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,2048
220,2021-05-29 00:00:00.000,2021-05-29 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,3520
221,2021-05-29 00:00:00.000,2021-05-29 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2409
234,2021-05-30 00:00:00.000,2021-05-30 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,174
235,2021-05-30 00:00:00.000,2021-05-30 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,82
236,2021-05-30 00:00:00.000,2021-05-30 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,794
237,2021-05-30 00:00:00.000,2021-05-30 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1381
238,2021-05-30 00:00:00.000,2021-05-30 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2510
239,2021-05-30 00:00:00.000,2021-05-30 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1683
252,2021-05-31 00:00:00.000,2021-05-31 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,162
253,2021-05-31 00:00:00.000,2021-05-31 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,64
254,2021-05-31 00:00:00.000,2021-05-31 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1261
255,2021-05-31 00:00:00.000,2021-05-31 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1565
256,2021-05-31 00:00:00.000,2021-05-31 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2732
257,2021-05-31 00:00:00.000,2021-05-31 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2043
270,2021-06-01 00:00:00.000,2021-06-01 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,208
271,2021-06-01 00:00:00.000,2021-06-01 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,140
272,2021-06-01 00:00:00.000,2021-06-01 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1497
273,2021-06-01 00:00:00.000,2021-06-01 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1722
274,2021-06-01 00:00:00.000,2021-06-01 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2783
275,2021-06-01 00:00:00.000,2021-06-01 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2123
288,2021-06-02 00:00:00.000,2021-06-02 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,194
289,2021-06-02 00:00:00.000,2021-06-02 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,76
290,2021-06-02 00:00:00.000,2021-06-02 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1564
291,2021-06-02 00:00:00.000,2021-06-02 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1649
292,2021-06-02 00:00:00.000,2021-06-02 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2372
293,2021-06-02 00:00:00.000,2021-06-02 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1784
306,2021-06-03 00:00:00.000,2021-06-03 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,157
307,2021-06-03 00:00:00.000,2021-06-03 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,65
308,2021-06-03 00:00:00.000,2021-06-03 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1341
309,2021-06-03 00:00:00.000,2021-06-03 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1638
310,2021-06-03 00:00:00.000,2021-06-03 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,3019
311,2021-06-03 00:00:00.000,2021-06-03 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2079
324,2021-06-04 00:00:00.000,2021-06-04 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,206
325,2021-06-04 00:00:00.000,2021-06-04 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,68
326,2021-06-04 00:00:00.000,2021-06-04 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1593
327,2021-06-04 00:00:00.000,2021-06-04 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1708
328,2021-06-04 00:00:00.000,2021-06-04 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2933
329,2021-06-04 00:00:00.000,2021-06-04 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2210
342,2021-06-05 00:00:00.000,2021-06-05 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,285
343,2021-06-05 00:00:00.000,2021-06-05 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,95
344,2021-06-05 00:00:00.000,2021-06-05 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1909
345,2021-06-05 00:00:00.000,2021-06-05 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,2052
346,2021-06-05 00:00:00.000,2021-06-05 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,3225
347,2021-06-05 00:00:00.000,2021-06-05 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2258
360,2021-06-06 00:00:00.000,2021-06-06 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,226
361,2021-06-06 00:00:00.000,2021-06-06 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,47
362,2021-06-06 00:00:00.000,2021-06-06 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1500
363,2021-06-06 00:00:00.000,2021-06-06 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1670
364,2021-06-06 00:00:00.000,2021-06-06 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,1922
365,2021-06-06 00:00:00.000,2021-06-06 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1274
378,2021-06-07 00:00:00.000,2021-06-07 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,154
379,2021-06-07 00:00:00.000,2021-06-07 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,57
380,2021-06-07 00:00:00.000,2021-06-07 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1218
381,2021-06-07 00:00:00.000,2021-06-07 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1410
382,2021-06-07 00:00:00.000,2021-06-07 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,1992
383,2021-06-07 00:00:00.000,2021-06-07 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1585
396,2021-06-08 00:00:00.000,2021-06-08 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,184
397,2021-06-08 00:00:00.000,2021-06-08 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,88
398,2021-06-08 00:00:00.000,2021-06-08 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1683
399,2021-06-08 00:00:00.000,2021-06-08 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1762
400,2021-06-08 00:00:00.000,2021-06-08 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2643
401,2021-06-08 00:00:00.000,2021-06-08 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2003
414,2021-06-09 00:00:00.000,2021-06-09 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,181
415,2021-06-09 00:00:00.000,2021-06-09 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,75
416,2021-06-09 00:00:00.000,2021-06-09 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1440
417,2021-06-09 00:00:00.000,2021-06-09 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1670
418,2021-06-09 00:00:00.000,2021-06-09 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2589
419,2021-06-09 00:00:00.000,2021-06-09 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1871
432,2021-06-10 00:00:00.000,2021-06-10 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,181
433,2021-06-10 00:00:00.000,2021-06-10 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,65
434,2021-06-10 00:00:00.000,2021-06-10 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1354
435,2021-06-10 00:00:00.000,2021-06-10 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1672
436,2021-06-10 00:00:00.000,2021-06-10 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2740
437,2021-06-10 00:00:00.000,2021-06-10 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2103
450,2021-06-11 00:00:00.000,2021-06-11 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,237
451,2021-06-11 00:00:00.000,2021-06-11 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,89
452,2021-06-11 00:00:00.000,2021-06-11 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1703
453,2021-06-11 00:00:00.000,2021-06-11 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1900
454,2021-06-11 00:00:00.000,2021-06-11 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2890
455,2021-06-11 00:00:00.000,2021-06-11 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2250
468,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,324
469,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,105
470,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1740
471,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,2014
472,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,3588
473,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2696
486,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,269
487,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,54
488,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1314
489,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1770
490,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,1975
491,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1096
504,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,186
505,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,62
506,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1327
507,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1476
508,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2451
509,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1883
522,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,198
523,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,72
524,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1322
525,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1602
526,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2769
527,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2088
540,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,150
541,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,74
542,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1343
543,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1566
544,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2431
545,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1851
558,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,176
559,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,68
560,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1551
561,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1594
562,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2698
563,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2141
576,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,201
577,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,77
578,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1304
579,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1652
580,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2743
581,2021-06-18 00:00:00.000,2021-06-18 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2144
594,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,369
595,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,121
596,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1472
597,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,2030
598,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,3498
599,2021-06-19 00:00:00.000,2021-06-19 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,2557
612,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,143
613,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,52
614,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1037
615,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1560
616,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,1787
617,2021-06-20 00:00:00.000,2021-06-20 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1130
630,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,138
631,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,47
632,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1011
633,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1385
634,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2309
635,2021-06-21 00:00:00.000,2021-06-21 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1761
648,2021-06-22 00:00:00.000,2021-06-22 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,178
649,2021-06-22 00:00:00.000,2021-06-22 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,67
650,2021-06-22 00:00:00.000,2021-06-22 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1580
651,2021-06-22 00:00:00.000,2021-06-22 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1666
652,2021-06-22 00:00:00.000,2021-06-22 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2509
653,2021-06-22 00:00:00.000,2021-06-22 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1863
666,2021-06-23 00:00:00.000,2021-06-23 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,183
667,2021-06-23 00:00:00.000,2021-06-23 01:00:00.000,22989,S1_georgeSt_dlr001,S1,out,62
668,2021-06-23 00:00:00.000,2021-06-23 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,in,1449
669,2021-06-23 00:00:00.000,2021-06-23 01:00:00.000,22988,S1_georgeSt_pathLHS_dlr001,S1,out,1417
670,2021-06-23 00:00:00.000,2021-06-23 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,in,2028
671,2021-06-23 00:00:00.000,2021-06-23 01:00:00.000,22990,S1_georgeSt_pathRHS_dlr001,S1,out,1624
684,2021-06-24 00:00:00.000,2021-06-24 01:00:00.000,22989,S1_georgeSt_dlr001,S1,in,249
