,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
480,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,250
481,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,48
482,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1811
483,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1615
484,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1084
485,2021-06-12 00:00:00.000,2021-06-12 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1197
498,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,265
499,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,90
500,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1636
501,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1300
502,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1116
503,2021-06-13 00:00:00.000,2021-06-13 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1253
516,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,136
517,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,52
518,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1509
519,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1268
520,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,889
521,2021-06-14 00:00:00.000,2021-06-14 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,907
534,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,170
535,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,60
536,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1629
537,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1532
538,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,875
539,2021-06-15 00:00:00.000,2021-06-15 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,949
552,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,133
553,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,55
554,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1362
555,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1388
556,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,944
557,2021-06-16 00:00:00.000,2021-06-16 01:00:00.000,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,883
570,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,in,229
571,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22998,S3_GeorgesStUpper_dlr001,S3,out,57
572,2021-06-17 00:00:00.000,2021-06-17 01:00:00.000,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1579
